time,count
09:34:37,71
09:34:38,57
09:34:39,56
09:34:40,45
09:34:41,60
09:34:42,56
09:34:43,48
09:34:44,62
09:34:45,58
09:34:46,70
09:34:47,66
09:34:48,50
09:34:49,71
09:34:50,49
09:34:51,40
09:34:52,64
09:34:53,51
09:34:54,51
09:34:55,58
09:34:56,53
09:34:57,55
09:34:58,47
09:34:59,56
09:35:00,61
09:35:01,36
09:35:02,41
09:35:03,55
09:35:04,57
09:35:05,53
09:35:06,48
09:35:07,49
09:35:08,50
09:35:09,54
09:35:10,58
09:35:11,58
09:35:12,51
09:35:13,42
09:35:14,48
09:35:15,66
09:35:16,61
09:35:17,51
09:35:18,49
09:35:19,52
09:35:20,63
09:35:21,55
09:35:22,56
09:35:23,66
09:35:24,67
09:35:25,64
09:35:26,48
09:35:27,54
09:35:28,66
09:35:29,56
09:35:30,51
09:35:31,59
09:35:32,54
09:35:33,66
09:35:34,55
09:35:35,64
09:35:36,60
09:35:37,66
09:35:38,48
09:35:39,57
09:35:40,51
09:35:41,58
09:35:42,45
09:35:43,51
09:35:44,58
09:35:45,63
09:35:46,57
09:35:47,61
09:35:48,52
09:35:49,56
09:35:50,47
09:35:51,45
09:35:52,69
09:35:53,60
09:35:54,65
09:35:55,44
09:35:56,46
09:35:57,48
09:35:58,60
09:35:59,55
09:36:00,47
09:36:01,44
09:36:02,52
09:36:03,47
09:36:04,50
09:36:05,57
09:36:06,44
09:36:07,55
09:36:08,56
09:36:09,58
09:36:10,52
09:36:11,51
09:36:12,44
09:36:13,52
09:36:14,54
09:36:15,52
09:36:16,58
09:36:17,48
09:36:18,51
09:36:19,63
09:36:20,54
09:36:21,57
09:36:22,68
09:36:23,52
09:36:24,57
09:36:25,56
09:36:26,61
09:36:27,49
09:36:28,55
09:36:29,53
09:36:30,43
09:36:31,58
09:36:32,63
09:36:33,66
09:36:34,64
09:36:35,63
09:36:36,49
09:36:37,48
09:36:38,63
09:36:39,43
09:36:40,44
09:36:41,52
09:36:42,65
09:36:43,52
09:36:44,65
09:36:45,52
09:36:46,53
09:36:47,51
09:36:48,62
09:36:49,47
09:36:50,47
09:36:51,64
09:36:52,55
09:36:53,51
09:36:54,51
09:36:55,51
09:36:56,69
09:36:57,66
09:36:58,53
09:36:59,56
09:37:00,55
09:37:01,53
09:37:02,67
09:37:03,43
09:37:04,56
09:37:05,65
09:37:06,58
09:37:07,53
09:37:08,56
09:37:09,50
09:37:10,58
09:37:11,68
09:37:12,58
09:37:13,51
09:37:14,53
09:37:15,59
09:37:16,63
09:37:17,61
09:37:18,45
09:37:19,61
09:37:20,55
09:37:21,56
09:37:22,57
09:37:23,52
09:37:24,65
09:37:25,49
09:37:26,40
09:37:27,44
09:37:28,50
09:37:29,54
09:37:30,57
09:37:31,57
09:37:32,45
09:37:33,61
09:37:34,56
09:37:35,51
09:37:36,45
09:37:37,55
09:38:07,18
09:38:08,54
09:38:09,60
09:38:10,56
09:38:11,50
09:38:12,55
09:38:13,44
09:38:14,33
09:38:26,45
09:38:27,60
09:38:28,56
09:38:29,68
09:38:30,53
09:38:31,58
09:38:32,57
09:38:33,55
09:38:34,61
09:38:35,58
09:38:36,53
09:38:37,50
09:38:38,43
09:38:39,62
09:38:40,53
09:38:41,43
09:38:42,58
09:38:43,52
09:38:44,70
09:38:45,54
09:38:46,62
09:38:47,63
09:38:48,55
09:38:49,48
09:38:50,48
09:38:51,73
09:38:52,61
09:38:53,55
09:38:54,62
09:38:55,49
09:38:56,48
09:38:57,66
09:38:58,54
09:38:59,50
09:39:00,47
09:39:01,59
09:39:02,54
09:39:03,41
09:39:04,66
09:39:05,59
09:39:06,55
09:39:07,47
09:39:08,52
09:39:09,62
09:39:10,54
09:39:11,57
09:39:12,53
09:39:13,42
09:39:14,54
09:39:15,51
09:39:16,55
09:39:17,57
09:39:18,46
09:39:19,62
09:39:20,64
09:39:21,64
09:39:22,49
09:39:23,44
09:39:24,47
09:39:25,66
09:39:26,51
09:39:27,49
09:39:28,44
09:39:29,54
09:39:30,64
09:39:31,60
09:39:32,61
09:39:33,65
09:39:34,53
09:39:35,61
09:39:36,58
09:39:37,51
09:39:38,58
09:39:39,59
09:39:40,60
09:39:41,57
09:39:42,50
09:39:43,47
09:39:44,57
09:39:45,49
09:39:46,55
09:39:47,52
09:39:48,55
09:39:49,20
09:40:12,60
09:40:13,56
09:40:14,55
09:40:15,65
09:40:16,68
09:40:17,62
09:40:18,63
09:40:19,62
09:40:20,56
09:40:21,63
09:40:22,43
09:40:23,67
09:40:24,54
09:40:25,48
09:40:26,58
09:40:27,40
09:40:28,56
09:40:29,64
09:40:30,53
09:40:31,52
09:40:32,44
09:40:33,48
09:40:34,69
09:40:35,61
09:40:36,56
09:40:37,61
09:40:38,54
09:40:39,41
09:40:40,61
09:40:41,63
09:40:42,65
09:40:43,53
09:40:44,57
09:40:45,62
09:40:46,51
09:40:47,62
09:40:48,54
09:40:49,53
09:40:50,57
09:40:51,66
09:40:52,43
09:40:53,50
09:40:54,64
09:40:55,71
09:40:56,59
09:40:57,72
09:40:58,53
09:40:59,53
09:41:00,59
09:41:01,60
09:41:02,54
09:41:03,59
09:41:04,48
09:41:05,52
09:41:06,62
09:41:07,59
09:41:08,77
09:41:09,54
09:41:10,52
09:41:11,64
09:41:12,70
09:41:13,47
09:41:14,51
09:41:15,66
09:41:16,49
09:41:17,49
09:41:18,69
09:41:19,48
09:41:20,54
09:41:21,67
09:41:22,56
09:41:23,49
09:41:24,57
09:41:25,64
09:41:26,69
09:41:27,51
09:41:28,63
09:41:29,48
09:41:30,52
09:41:31,50
09:41:32,53
09:41:33,69
09:41:34,61
09:41:35,58
09:41:36,55
09:41:37,53
09:41:38,64
09:41:39,48
09:41:40,60
09:41:41,43
09:41:42,50
09:41:43,42
09:41:44,51
09:41:45,63
09:41:46,45
09:41:47,57
09:41:48,63
09:41:49,58
09:41:50,49
09:41:51,37
09:41:52,57
09:41:53,43
09:41:54,49
09:41:55,56
09:41:56,52
09:41:57,57
09:41:58,56
09:41:59,42
09:42:00,51
09:42:01,59
09:42:02,58
09:42:03,51
09:42:04,59
09:42:05,59
09:42:06,54
09:42:07,53
09:42:08,61
09:42:09,54
09:42:10,56
09:42:11,53
09:42:12,64
09:42:13,57
09:42:14,59
09:42:15,43
09:42:16,66
09:42:17,57
09:42:18,61
09:42:19,50
09:42:20,48
09:42:21,48
09:42:22,48
09:42:23,65
09:42:24,57
09:42:25,56
09:42:26,52
09:42:27,55
09:42:28,57
09:42:29,54
09:42:30,44
09:42:31,66
09:42:32,65
09:42:33,62
09:42:34,46
09:42:35,54
09:42:36,54
09:42:37,62
09:42:38,54
09:42:39,55
09:42:40,52
09:42:41,57
09:42:42,51
09:42:43,59
09:42:44,61
09:42:45,52
09:42:46,53
09:42:47,52
09:42:48,42
09:42:49,61
09:42:50,49
09:42:51,55
09:42:52,55
09:42:53,62
09:42:54,52
09:42:55,59
09:42:56,59
09:42:57,55
09:42:58,52
09:42:59,51
09:43:00,62
09:43:01,64
09:43:02,56
09:43:03,72
09:43:04,62
09:43:05,47
09:43:06,63
09:43:07,55
09:43:08,64
09:43:09,53
09:43:10,56
09:43:11,58
09:43:12,55
09:43:13,59
09:43:14,53
09:43:15,64
09:43:16,44
09:43:17,49
09:43:18,50
09:43:19,56
09:43:20,49
09:43:21,56
09:43:22,53
09:43:23,53
09:43:24,59
09:43:25,65
09:43:26,57
09:43:27,68
09:43:28,61
09:43:29,70
09:43:30,59
09:43:31,60
09:43:32,47
09:43:33,50
09:43:34,51
09:43:35,54
09:43:36,54
09:43:37,51
09:43:38,56
09:43:39,51
09:43:40,56
09:43:41,53
09:43:42,61
09:43:43,41
09:43:44,53
09:43:45,76
09:43:46,51
09:43:47,51
09:43:48,56
09:43:49,52
09:43:50,51
09:43:51,53
09:43:52,38
09:43:53,44
09:43:54,49
09:43:55,59
09:43:56,61
09:43:57,63
09:43:58,67
09:43:59,53
09:44:00,51
09:44:01,58
09:44:02,51
09:44:03,51
09:44:04,44
09:44:05,53
09:44:06,63
09:44:07,39
09:44:08,59
09:44:09,44
09:44:10,43
09:44:11,58
09:44:12,59
09:44:13,54
09:44:14,57
09:44:15,48
09:44:16,56
09:44:17,62
09:44:18,49
09:44:19,54
09:44:20,62
09:44:21,71
09:44:22,52
09:44:23,49
09:44:24,46
09:44:25,73
09:44:26,52
09:44:27,71
09:44:28,48
09:44:29,61
09:44:30,74
09:44:31,58
09:44:32,56
09:44:33,52
09:44:34,42
09:44:35,49
09:44:36,63
09:44:37,56
09:44:38,57
09:44:39,48
09:44:40,44
09:44:41,60
09:44:42,83
09:44:43,55
09:44:44,55
09:44:45,54
09:44:46,47
09:44:47,50
09:44:48,55
09:44:49,49
09:44:50,66
09:44:51,48
09:44:52,61
09:44:53,54
09:44:54,56
09:44:55,67
09:44:56,53
09:44:57,68
09:44:58,61
09:44:59,59
09:45:00,54
09:45:01,61
09:45:02,70
09:45:03,40
09:45:04,52
09:45:05,56
09:45:06,54
09:45:07,42
09:45:08,39
09:45:09,50
09:45:10,53
09:45:11,49
09:45:12,49
09:45:13,62
09:45:14,68
09:45:15,68
09:45:16,51
09:45:17,52
09:45:18,59
09:45:19,45
09:45:20,57
09:45:21,45
09:45:22,60
09:45:23,63
09:45:24,62
09:45:25,53
09:45:26,55
09:45:27,46
09:45:28,52
09:45:29,52
09:45:30,46
09:45:31,62
09:45:32,41
09:45:33,57
09:45:34,63
09:45:35,52
09:45:36,44
09:45:37,55
09:45:38,56
09:45:39,62
09:45:40,55
09:45:41,47
09:45:42,56
09:45:43,58
09:45:44,60
09:45:45,51
09:45:46,49
09:45:47,47
09:45:48,49
09:45:49,47
09:45:50,50
09:45:51,54
09:45:52,57
09:45:53,52
09:45:54,58
09:45:55,48
09:45:56,59
09:45:57,45
09:45:58,57
09:45:59,55
09:46:00,61
09:46:01,71
09:46:02,57
09:46:03,43
09:46:04,54
09:46:05,62
09:46:06,42
09:46:07,57
09:46:08,50
09:46:09,43
09:46:10,54
09:46:11,55
09:46:12,57
09:46:13,53
09:46:14,52
09:46:15,49
09:46:16,48
09:46:17,65
09:46:18,42
09:46:19,34
09:46:20,57
09:46:21,47
09:46:22,64
09:46:23,49
09:46:24,52
09:46:25,64
09:46:26,52
09:46:27,54
09:46:28,67
09:46:29,50
09:46:30,43
09:46:31,52
09:46:32,53
09:46:33,51
09:46:34,64
09:46:35,56
09:46:36,54
09:46:37,55
09:46:38,76
09:46:39,62
09:46:40,52
09:46:41,48
09:46:42,43
09:46:43,69
09:46:44,49
09:46:45,49
09:46:46,54
09:46:47,55
09:46:48,50
09:46:49,59
09:46:50,55
09:46:51,56
09:46:52,63
09:46:53,54
09:46:54,54
09:46:55,54
09:46:56,56
09:46:57,57
09:46:58,54
09:46:59,62
09:47:00,58
09:47:01,42
09:47:02,47
09:47:03,59
09:47:04,51
09:47:05,49
09:47:06,49
09:47:07,59
09:47:08,67
09:47:09,42
09:47:10,56
09:47:11,66
09:47:12,59
09:47:13,56
09:47:14,60
09:47:15,70
09:47:16,108
09:47:17,45
09:47:18,55
09:47:19,58
09:47:20,54
09:47:21,59
09:47:22,53
09:47:23,58
09:47:24,64
09:47:25,53
09:47:26,59
09:47:27,47
09:47:28,57
09:47:29,49
09:47:30,52
09:47:31,51
09:47:32,60
09:47:33,73
09:47:34,70
09:47:35,56
09:47:36,47
09:47:37,43
09:47:38,62
09:47:39,62
09:47:40,58
09:47:41,62
09:47:42,59
09:47:43,53
09:47:44,57
09:47:45,46
09:47:46,53
09:47:47,60
09:47:48,51
09:47:49,70
09:47:50,51
09:47:51,53
09:47:52,70
09:47:53,53
09:47:54,48
09:47:55,64
09:47:56,51
09:47:57,47
09:47:58,61
09:47:59,45
09:48:00,56
09:48:01,45
09:48:02,62
09:48:03,57
09:48:04,54
09:48:05,47
09:48:06,53
09:48:07,50
09:48:08,56
09:48:09,61
09:48:10,54
09:48:11,58
09:48:12,67
09:48:13,51
09:48:14,49
09:48:15,72
09:48:16,64
09:48:17,48
09:48:18,51
09:48:19,54
09:48:20,61
09:48:21,56
09:48:22,52
09:48:23,58
09:48:24,44
09:48:25,60
09:48:26,49
09:48:27,54
09:48:28,55
09:48:29,41
09:48:30,53
09:48:31,47
09:48:32,49
09:48:33,59
09:48:34,62
09:48:35,56
09:48:36,62
09:48:37,51
09:48:38,53
09:48:39,58
09:48:40,60
09:48:41,57
09:48:42,64
09:48:43,60
09:48:44,66
09:48:45,53
09:48:46,66
09:48:47,51
09:48:48,47
09:48:49,55
09:48:50,68
09:48:51,63
09:48:52,56
09:48:53,59
09:48:54,53
09:48:55,55
09:48:56,49
09:48:57,36
09:48:58,46
09:48:59,61
09:49:00,57
09:49:01,56
09:49:02,61
09:49:03,56
09:49:04,55
09:49:05,55
09:49:06,42
09:49:07,49
09:49:08,63
09:49:09,58
09:49:10,48
09:49:11,58
09:49:12,47
09:49:13,74
09:49:14,69
09:49:15,38
09:49:16,52
09:49:17,78
09:49:18,50
09:49:19,73
09:49:20,53
09:49:21,54
09:49:22,50
09:49:23,50
09:49:24,52
09:49:25,64
09:49:26,64
09:49:27,50
09:49:28,74
09:49:29,47
09:49:30,54
09:49:31,55
09:49:32,53
09:49:33,63
09:49:34,52
09:49:35,61
09:49:36,53
09:49:37,63
09:49:38,53
09:49:39,68
09:49:40,57
09:49:41,59
09:49:42,57
09:49:43,45
09:49:44,58
09:49:45,55
09:49:46,64
09:49:47,52
09:49:48,50
09:49:49,42
09:49:50,58
09:49:51,59
09:49:52,67
09:49:53,54
09:49:54,46
09:49:55,52
09:49:56,67
09:49:57,70
09:49:58,61
09:49:59,51
09:50:00,42
09:50:01,70
09:50:02,55
09:50:03,62
09:50:04,67
09:50:05,55
09:50:06,60
09:50:07,57
09:50:08,53
09:50:09,69
09:50:10,64
09:50:11,58
09:50:12,58
09:50:13,46
09:50:14,69
09:50:15,50
09:50:16,54
09:50:17,58
09:50:18,65
09:50:19,54
09:50:20,57
09:50:21,41
09:50:22,59
09:50:23,50
09:50:24,59
09:50:25,65
09:50:26,65
09:50:27,58
09:50:28,60
09:50:29,64
09:50:30,67
09:50:31,56
09:50:32,64
09:50:33,54
09:50:34,49
09:50:35,51
09:50:36,50
09:50:37,53
09:50:38,58
09:50:39,50
09:50:40,54
09:50:41,61
09:50:42,58
09:50:43,48
09:50:44,43
09:50:45,60
09:50:46,66
09:50:47,50
09:50:48,60
09:50:49,70
09:50:50,67
09:50:51,54
09:50:52,63
09:50:53,54
09:50:54,80
09:50:55,60
09:50:56,72
09:50:57,61
09:50:58,56
09:50:59,68
09:51:00,60
09:51:01,52
09:51:02,54
09:51:03,55
09:51:04,67
09:51:05,66
09:51:06,59
09:51:07,52
09:51:08,13
09:51:25,21
09:51:26,47
09:51:27,52
09:51:28,56
09:51:29,55
09:51:30,65
09:51:31,70
09:51:32,58
09:51:33,59
09:51:34,47
09:51:41,10
09:51:42,54
09:51:43,68
09:51:44,56
09:51:45,58
09:51:46,52
09:51:47,68
09:51:48,52
09:51:49,66
09:51:50,51
09:51:51,57
09:51:52,63
09:51:53,49
09:51:54,56
09:51:55,61
09:51:56,62
09:51:57,54
09:51:58,69
09:51:59,49
09:52:00,45
09:52:01,68
09:52:02,58
09:52:03,64
09:52:04,52
09:52:05,50
09:52:06,48
09:52:07,57
09:52:08,60
09:52:09,62
09:52:10,68
09:52:11,52
09:52:12,56
09:52:13,53
09:52:14,54
09:52:15,49
09:52:16,62
09:52:17,56
09:52:18,69
09:52:19,51
09:52:20,53
09:52:21,53
09:52:22,64
09:52:23,53
09:52:24,43
09:52:25,41
09:52:26,51
09:52:27,67
09:52:28,54
09:52:29,50
09:52:30,68
09:52:31,66
09:52:32,60
09:52:33,51
09:52:34,60
09:52:35,73
09:52:36,69
09:52:37,54
09:52:38,48
09:52:39,50
09:52:40,55
09:52:41,65
09:52:42,63
09:52:43,56
09:52:44,61
09:52:45,58
09:52:46,58
09:52:47,50
09:52:48,56
09:52:49,55
09:52:50,65
09:52:51,73
09:52:52,57
09:52:53,56
09:52:54,59
09:52:55,66
09:52:56,64
09:52:57,58
09:52:58,54
09:52:59,77
09:53:00,58
09:53:01,66
09:53:02,62
09:53:03,61
09:53:04,68
09:53:05,65
09:53:06,65
09:53:07,61
09:53:08,67
09:53:09,54
09:53:10,65
09:53:11,55
09:53:12,65
09:53:13,50
09:53:14,59
09:53:15,47
09:53:16,54
09:53:17,57
09:53:18,59
09:53:19,65
09:53:20,58
09:53:21,66
09:53:22,38
09:53:23,60
09:53:24,57
09:53:25,59
09:53:26,59
09:53:27,56
09:53:28,61
09:53:29,47
09:53:30,55
09:53:31,45
09:53:32,49
09:53:33,59
09:53:34,69
09:53:35,54
09:53:36,53
09:53:37,59
09:53:38,57
09:53:39,61
09:53:40,61
09:53:41,63
09:53:42,68
09:53:43,54
09:53:44,71
09:53:45,55
09:53:46,61
09:53:47,50
09:53:48,48
09:53:49,47
09:53:50,67
09:53:51,54
09:53:52,67
09:53:53,49
09:53:54,60
09:53:55,66
09:53:56,52
09:53:57,63
09:53:58,53
09:53:59,39
09:54:00,69
09:54:01,49
09:54:02,68
09:54:03,66
09:54:04,68
09:54:05,65
09:54:06,68
09:54:07,74
09:54:08,69
09:54:09,76
09:54:10,57
09:54:11,68
09:54:12,59
09:54:13,69
09:54:14,53
09:54:15,57
09:54:16,65
09:54:17,53
09:54:18,60
09:54:19,58
09:54:20,52
09:54:21,53
09:54:22,54
09:54:23,63
09:54:24,68
09:54:25,47
09:54:26,49
09:54:27,67
09:54:28,64
09:54:29,61
09:54:30,58
09:54:31,46
09:54:32,61
09:54:33,58
09:54:34,70
09:54:35,61
09:54:36,53
09:54:37,60
09:54:38,53
09:54:39,55
09:54:40,58
09:54:41,59
09:54:42,58
09:54:43,61
09:54:44,56
09:54:45,52
09:54:46,51
09:54:47,54
09:54:48,54
09:54:49,63
09:54:50,52
09:54:51,45
09:54:52,62
09:54:53,58
09:54:54,61
09:54:55,70
09:54:56,51
09:54:57,63
09:54:58,48
09:54:59,43
09:55:00,64
09:55:01,69
09:55:02,58
09:55:03,69
09:55:04,52
09:55:05,62
09:55:06,62
09:55:07,60
09:55:08,56
09:55:09,63
09:55:10,46
09:55:11,72
09:55:12,72
09:55:13,54
09:55:14,54
09:55:15,63
09:55:16,48
09:55:17,56
09:55:18,67
09:55:19,60
09:55:20,47
09:55:21,49
09:55:22,62
09:55:23,43
09:55:24,55
09:55:25,64
09:55:26,57
09:55:27,56
09:55:28,56
09:55:29,61
09:55:30,60
09:55:31,45
09:55:32,57
09:55:33,48
09:55:34,54
09:55:35,52
09:55:36,54
09:55:37,60
09:55:38,68
09:55:39,56
09:55:40,66
09:55:41,49
09:55:42,56
09:55:43,65
09:55:44,49
09:55:45,47
09:55:46,55
09:55:47,58
09:55:48,68
09:55:49,56
09:55:50,65
09:55:51,58
09:55:52,64
09:55:53,66
09:55:54,66
09:55:55,53
09:55:56,54
09:55:57,50
09:55:58,55
09:55:59,49
09:56:00,52
09:56:01,61
09:56:02,66
09:56:03,60
09:56:04,59
09:56:05,52
09:56:06,49
09:56:07,55
09:56:08,77
09:56:09,58
09:56:10,77
09:56:11,76
09:56:12,57
09:56:13,37
09:56:14,65
09:56:15,66
09:56:16,63
09:56:17,59
09:56:18,51
09:56:19,70
09:56:20,51
09:56:21,52
09:56:22,48
09:56:23,56
09:56:24,55
09:56:25,44
09:56:26,58
09:56:27,61
09:56:28,72
09:56:29,64
09:56:30,69
09:56:31,54
09:56:32,51
09:56:33,62
09:56:34,74
09:56:35,58
09:56:36,71
09:56:37,57
09:56:38,69
09:56:39,52
09:56:40,56
09:56:41,62
09:56:42,68
09:56:43,53
09:56:44,44
09:56:45,70
09:56:46,55
09:56:47,40
09:56:48,58
09:56:49,56
09:56:50,50
09:56:51,63
09:56:52,72
09:56:53,52
09:56:54,61
09:56:55,56
09:56:56,52
09:56:57,61
09:56:58,42
09:56:59,55
09:57:00,69
09:57:01,62
09:57:02,75
09:57:03,53
09:57:04,61
09:57:05,58
09:57:06,67
09:57:07,62
09:57:08,42
09:57:09,63
09:57:10,62
09:57:11,49
09:57:12,59
09:57:13,50
09:57:14,64
09:57:15,63
09:57:16,46
09:57:17,55
09:57:18,53
09:57:19,64
09:57:20,56
09:57:21,58
09:57:22,53
09:57:23,59
09:57:24,47
09:57:25,62
09:57:26,58
09:57:27,72
09:57:28,58
09:57:29,48
09:57:30,54
09:57:31,53
09:57:32,55
09:57:33,55
09:57:34,61
09:57:35,71
09:57:36,62
09:57:37,52
09:57:38,59
09:57:39,65
09:57:40,60
09:57:41,56
09:57:42,54
09:57:43,58
09:57:44,47
09:57:45,57
09:57:46,62
09:57:47,61
09:57:48,61
09:57:49,53
09:57:50,52
09:57:51,51
09:57:52,55
09:57:53,47
09:57:54,64
09:57:55,71
09:57:56,56
09:57:57,58
09:57:58,65
09:57:59,52
09:58:00,62
09:58:01,63
09:58:02,31
09:58:03,63
09:58:04,57
09:58:05,56
09:58:06,52
09:58:07,47
09:58:08,68
09:58:09,58
09:58:10,49
09:58:11,51
09:58:12,62
09:58:13,73
09:58:14,64
09:58:15,53
09:58:16,56
09:58:17,57
09:58:18,66
09:58:19,56
09:58:20,61
09:58:21,53
09:58:22,58
09:58:23,70
09:58:24,55
09:58:25,58
09:58:26,52
09:58:27,69
09:58:28,54
09:58:29,53
09:58:30,68
09:58:31,58
09:58:32,61
09:58:33,66
09:58:34,60
09:58:35,55
09:58:36,48
09:58:37,44
09:58:38,60
09:58:39,60
09:58:40,62
09:58:41,57
09:58:42,59
09:58:43,60
09:58:44,60
09:58:45,71
09:58:46,45
09:58:47,60
09:58:48,55
09:58:49,51
09:58:50,51
09:58:51,57
09:58:52,75
09:58:53,58
09:58:54,68
09:58:55,63
09:58:56,64
09:58:57,67
09:58:58,50
09:58:59,62
09:59:00,64
09:59:01,54
09:59:02,50
09:59:03,55
09:59:04,75
09:59:05,60
09:59:06,72
09:59:07,58
09:59:08,51
09:59:09,60
09:59:10,52
09:59:11,46
09:59:12,49
09:59:13,59
09:59:14,61
09:59:15,59
09:59:16,57
09:59:17,61
09:59:18,63
09:59:19,62
09:59:20,68
09:59:21,53
09:59:22,59
09:59:23,52
09:59:24,46
09:59:25,64
09:59:26,66
09:59:27,49
09:59:28,56
09:59:29,57
09:59:30,51
09:59:31,69
09:59:32,43
09:59:33,64
09:59:34,48
09:59:35,45
09:59:36,70
09:59:37,61
09:59:38,56
09:59:39,66
09:59:40,59
09:59:41,57
09:59:42,50
09:59:43,57
09:59:44,70
09:59:45,46
09:59:46,64
09:59:47,56
09:59:48,67
09:59:49,43
09:59:50,62
09:59:51,56
09:59:52,57
09:59:53,65
09:59:54,74
09:59:55,59
09:59:56,58
09:59:57,62
09:59:58,75
09:59:59,69
10:00:00,70
10:00:01,74
10:00:02,85
10:00:03,82
10:00:04,78
10:00:05,74
10:00:06,72
10:00:07,81
10:00:08,91
10:00:09,64
10:00:10,52
10:00:11,50
10:00:12,76
10:00:13,63
10:00:14,62
10:00:15,66
10:00:16,56
10:00:17,62
10:00:18,55
10:00:19,62
10:00:20,50
10:00:21,63
10:00:22,61
10:00:23,68
10:00:24,61
10:00:25,65
10:00:26,63
10:00:27,61
10:00:28,56
10:00:29,62
10:00:30,59
10:00:31,71
10:00:32,71
10:00:33,72
10:00:34,56
10:00:35,74
10:00:36,69
10:00:37,69
10:00:38,44
10:00:39,58
10:00:40,55
10:00:41,68
10:00:42,80
10:00:43,58
10:00:44,64
10:00:45,54
10:00:46,44
10:00:47,51
10:00:48,49
10:00:49,70
10:00:50,65
10:00:51,65
10:00:52,59
10:00:53,53
10:00:54,59
10:00:55,58
10:00:56,43
10:00:57,66
10:00:58,56
10:00:59,57
10:01:00,66
10:01:01,55
10:01:02,67
10:01:03,49
10:01:04,54
10:01:05,59
10:01:06,60
10:01:07,57
10:01:08,54
10:01:09,68
10:01:10,80
10:01:11,45
10:01:12,55
10:01:13,61
10:01:14,66
10:01:15,61
10:01:16,58
10:01:17,51
10:01:18,57
10:01:19,50
10:01:20,51
10:01:21,63
10:01:22,64
10:01:23,62
10:01:24,48
10:01:25,62
10:01:26,53
10:01:27,58
10:01:28,56
10:01:29,59
10:01:30,62
10:01:31,53
10:01:32,49
10:01:33,49
10:01:34,59
10:01:35,59
10:01:36,65
10:01:37,55
10:01:38,56
10:01:39,54
10:01:40,51
10:01:41,60
10:01:42,39
10:01:43,46
10:01:44,53
10:01:45,62
10:01:46,54
10:01:47,66
10:01:48,57
10:01:49,59
10:01:50,59
10:01:51,56
10:01:52,58
10:01:53,61
10:01:54,55
10:01:55,67
10:01:56,59
10:01:57,44
10:01:58,64
10:01:59,56
10:02:00,47
10:02:01,63
10:02:02,64
10:02:03,67
10:02:04,72
10:02:05,74
10:02:06,65
10:02:07,70
10:02:08,66
10:02:09,70
10:02:10,63
10:02:11,67
10:02:12,60
10:02:13,57
10:02:14,70
10:02:15,62
10:02:16,63
10:02:17,64
10:02:18,71
10:02:19,63
10:02:20,67
10:02:21,47
10:02:22,69
10:02:23,56
10:02:24,70
10:02:25,60
10:02:26,56
10:02:27,56
10:02:28,70
10:02:29,56
10:02:30,63
10:02:31,54
10:02:32,53
10:02:33,58
10:02:34,54
10:02:35,77
10:02:36,52
10:02:37,49
10:02:38,54
10:02:39,61
10:02:40,72
10:02:41,70
10:02:42,58
10:02:43,66
10:02:44,66
10:02:45,50
10:02:46,67
10:02:47,44
10:02:48,57
10:02:49,64
10:02:50,61
10:02:51,63
10:02:52,58
10:02:53,58
10:02:54,64
10:02:55,53
10:02:56,64
10:02:57,66
10:02:58,57
10:02:59,41
10:03:00,60
10:03:01,50
10:03:02,61
10:03:03,66
10:03:04,61
10:03:05,58
10:03:06,65
10:03:07,57
10:03:08,59
10:03:09,59
10:03:10,73
10:03:11,57
10:03:12,63
10:03:13,70
10:03:14,96
10:03:15,66
10:03:16,70
10:03:17,61
10:03:18,67
10:03:19,63
10:03:20,56
10:03:21,59
10:03:22,76
10:03:23,65
10:03:24,71
10:03:25,56
10:03:26,58
10:03:27,87
10:03:28,60
10:03:29,59
10:03:30,54
10:03:31,60
10:03:32,67
10:03:33,83
10:03:34,58
10:03:35,58
10:03:36,55
10:03:37,64
10:03:38,66
10:03:39,67
10:03:40,53
10:03:41,65
10:03:42,61
10:03:43,61
10:03:44,48
10:03:45,46
10:03:46,57
10:03:47,61
10:03:48,41
10:03:49,58
10:03:50,81
10:03:51,63
10:03:52,57
10:03:53,58
10:03:54,59
10:03:55,67
10:03:56,64
10:03:57,48
10:03:58,61
10:03:59,48
10:04:00,55
10:04:01,57
10:04:02,56
10:04:03,67
10:04:04,60
10:04:05,53
10:04:06,56
10:04:07,72
10:04:08,57
10:04:09,61
10:04:10,53
10:04:11,66
10:04:12,51
10:04:13,49
10:04:14,74
10:04:15,69
10:04:16,59
10:04:17,74
10:04:18,53
10:04:19,57
10:04:20,67
10:04:21,61
10:04:22,54
10:04:23,61
10:04:24,49
10:04:25,62
10:04:26,68
10:04:27,57
10:04:28,45
10:04:29,62
10:04:30,53
10:04:31,64
10:04:32,63
10:04:33,65
10:04:34,71
10:04:35,57
10:04:36,60
10:04:37,62
10:04:38,69
10:04:39,56
10:04:40,59
10:04:41,59
10:04:42,55
10:04:43,69
10:04:44,54
10:04:45,65
10:04:46,59
10:04:47,64
10:04:48,60
10:04:49,59
10:04:50,65
10:04:51,50
10:04:52,54
10:04:53,68
10:04:54,63
10:04:55,63
10:04:56,55
10:04:57,46
10:04:58,60
10:04:59,67
10:05:00,54
10:05:01,54
10:05:02,59
10:05:03,65
10:05:04,56
10:05:05,59
10:05:06,57
10:05:07,79
10:05:08,54
10:05:09,74
